	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	contrast
Cers4	580.237620924177	-0.170317038856799	0.158173015886609	-1.07677683138378	0.28157997828075	0.485809775283539	C57BL6J_F0_Control-BALBcJ_F0_Control
Fbxl5	896.547236037254	-0.0587695228176062	0.135689461565863	-0.433117812830878	0.664929182618175	0.805058018259983	C57BL6J_F0_Control-BALBcJ_F0_Control
Slfn8	899.679400982559	-0.544083452470962	0.162954755949275	-3.33886206205805	0.000841223248798219	0.00577700266916626	C57BL6J_F0_Control-BALBcJ_F0_Control
Gadd45g	131.79800395034	-0.0495906926235645	0.277963424553675	-0.178407258808212	0.858403149052047	0.924241026834816	C57BL6J_F0_Control-BALBcJ_F0_Control
Gltp	2680.41772724568	0.468124446583416	0.107910475512454	4.33808158439067	1.43731804294443e-05	0.000166398874337253	C57BL6J_F0_Control-BALBcJ_F0_Control
Prpf8	3693.44197361208	-0.0454345078177452	0.134678908344622	-0.337354292340159	0.735849836506162	0.854866325145251	C57BL6J_F0_Control-BALBcJ_F0_Control
D930016D06Rik	212.721590130735	1.4566187221095	0.212776508206892	6.84576852202671	7.60663917958546e-12	2.40897862282409e-10	C57BL6J_F0_Control-BALBcJ_F0_Control
Coq10a	481.929709011865	0.217213551002188	0.158561337229784	1.36990236584222	0.170717381101532	0.344400634051629	C57BL6J_F0_Control-BALBcJ_F0_Control
Atxn3	839.13738610341	0.10752953746367	0.13295231747915	0.808782723780143	0.418640135240792	0.622880605025321	C57BL6J_F0_Control-BALBcJ_F0_Control
Arhgap31	780.63658423001	1.13357916057385	0.162109903215324	6.99265830211597	2.69725892241734e-12	9.14681078823297e-11	C57BL6J_F0_Control-BALBcJ_F0_Control
Cul3	1210.51706015002	0.279019302354386	0.124960434485228	2.23286117324896	0.0255581007037361	0.0892507540706738	C57BL6J_F0_Control-BALBcJ_F0_Control
Fzr1	402.088044531193	0.13825036776579	0.176370155468067	0.78386486307102	0.4331194090415	0.636496209432679	C57BL6J_F0_Control-BALBcJ_F0_Control
Srsf4	568.299892602611	0.0706689193229548	0.15443270465286	0.457603326198343	0.647237453399156	0.79248780909178	C57BL6J_F0_Control-BALBcJ_F0_Control
Slc35a1	244.583908739561	-0.0159016993122694	0.198230806181574	-0.0802181034248725	0.936063792109661	0.966609596562105	C57BL6J_F0_Control-BALBcJ_F0_Control
Ezr	1222.79143623309	-0.312132031295335	0.140712011612526	-2.21823302586877	0.0265389480137842	0.0915366775776967	C57BL6J_F0_Control-BALBcJ_F0_Control
Cggbp1	1400.612861609	0.151399012056647	0.126841196488264	1.19361072150289	0.232630278073217	0.425812861512572	C57BL6J_F0_Control-BALBcJ_F0_Control
Cpped1	257.547368507174	0.16015625515105	0.190890808761253	0.838994062576145	0.401472641448085	0.605951531323709	C57BL6J_F0_Control-BALBcJ_F0_Control
Tubg1	95.6381670910179	-0.502881151871875	0.262661635112175	-1.91455882644266	0.0555487902344957	0.157676269761917	C57BL6J_F0_Control-BALBcJ_F0_Control
Rbbp8	620.146772357408	1.20214905875801	0.150435794326718	7.991110520859	1.33728602134578e-15	5.95869771371749e-14	C57BL6J_F0_Control-BALBcJ_F0_Control
Polr3d	118.036825237147	-0.317312879183555	0.247112440165227	-1.28408298251351	0.19911292171892	0.383396350809972	C57BL6J_F0_Control-BALBcJ_F0_Control
Ndufb8	352.76730405636	-0.48756045209031	0.176704392151702	-2.75918694579893	0.00579453759728338	0.028351770682022	C57BL6J_F0_Control-BALBcJ_F0_Control
Map3k4	479.41123384332	0.229391255470624	0.155425356791942	1.47589338191255	0.139972516431176	0.302706982731694	C57BL6J_F0_Control-BALBcJ_F0_Control
Kcnk13	1018.24343878858	-0.408656231405673	0.152517782846507	-2.67940055106193	0.00737541081756653	0.034195492139038	C57BL6J_F0_Control-BALBcJ_F0_Control
Tspan13	792.765247805033	-1.89860134961478	0.158218949427325	-11.9998353957398	3.56003728549777e-33	3.20989714777117e-31	C57BL6J_F0_Control-BALBcJ_F0_Control
Phf2	1167.03918893037	0.00717203451199012	0.129182781036346	0.0555185021908781	0.955725390065667	0.977269021248568	C57BL6J_F0_Control-BALBcJ_F0_Control
Ccdc43	151.510053162527	-0.31640584415658	0.23128983764465	-1.36800582065651	0.171310254160539	0.345142425837636	C57BL6J_F0_Control-BALBcJ_F0_Control
Cnot4	353.054141798491	0.443507539913839	0.177253868989654	2.50210357856688	0.0123457799604881	0.0513949253759807	C57BL6J_F0_Control-BALBcJ_F0_Control
Hfe	5534.90333133308	0.306441898660896	0.0994708626425898	3.08072022821373	0.00206500580046645	0.0121769533060545	C57BL6J_F0_Control-BALBcJ_F0_Control
Rbl2	825.20842736397	0.540267301093573	0.142663998867653	3.78699114970673	0.000152482529130964	0.00135066941906929	C57BL6J_F0_Control-BALBcJ_F0_Control
Heatr5b	505.086991163435	0.00791587626221918	0.151836095386482	0.052134350808154	0.9584216421858	0.978455507241944	C57BL6J_F0_Control-BALBcJ_F0_Control
Tbp	189.437683912247	0.398412679995347	0.210822160178374	1.88980456161845	0.0587841032641742	0.163706892229881	C57BL6J_F0_Control-BALBcJ_F0_Control
Irf7	5941.01064340918	-0.650829842831879	0.135877571445392	-4.78982539876673	1.66926497926424e-06	2.3779269146991e-05	C57BL6J_F0_Control-BALBcJ_F0_Control
D8Ertd738e	375.94912690539	-0.356696635042478	0.167682612564762	-2.12721301026197	0.0334023886207813	0.108243512215504	C57BL6J_F0_Control-BALBcJ_F0_Control
Slc35e2	424.309091510263	-0.0591539500249522	0.169516235816226	-0.348957430184337	0.727121268796836	0.849927146630408	C57BL6J_F0_Control-BALBcJ_F0_Control
Cd37	1221.23469511265	0.270722857062824	0.150258882329386	1.80170950872219	0.0715911212688516	0.188224478011828	C57BL6J_F0_Control-BALBcJ_F0_Control
Stk11ip	742.419806935271	0.211712025278839	0.143326534151239	1.47713071088037	0.139640602700387	0.302574379161935	C57BL6J_F0_Control-BALBcJ_F0_Control
Lbh	1648.48475927767	-0.0969307744041631	0.132727580358947	-0.730298662433418	0.465207645652131	0.662089395780489	C57BL6J_F0_Control-BALBcJ_F0_Control
Ap5b1	390.707683472945	0.0583268983968064	0.174550421194504	0.334155013764257	0.738262588530431	0.855917436676161	C57BL6J_F0_Control-BALBcJ_F0_Control
Atf7	1527.1089929901	0.583821707558848	0.123706964034892	4.71939241346331	2.36550112359788e-06	3.29023604559967e-05	C57BL6J_F0_Control-BALBcJ_F0_Control
Dynll2	719.208046133527	-0.499446442968604	0.144117470878535	-3.46555098368015	0.000529146189753338	0.00394108493515023	C57BL6J_F0_Control-BALBcJ_F0_Control
Ttc39b	1756.26804538507	0.164016471379487	0.162441394287218	1.00969627907456	0.312640825723444	0.520321235253958	C57BL6J_F0_Control-BALBcJ_F0_Control
Pja1	361.70665124745	0.00166309868245935	0.168594642408752	0.00986448121184789	0.992129410386152	0.99610574259788	C57BL6J_F0_Control-BALBcJ_F0_Control
Ezh1	827.614855650468	0.123981979257856	0.136774154270027	0.906472278476557	0.364685931287313	0.569584874136125	C57BL6J_F0_Control-BALBcJ_F0_Control
Sars2	141.188743772279	-0.181174023622827	0.245895972918399	-0.736791340958439	0.461249249771446	0.658797200779395	C57BL6J_F0_Control-BALBcJ_F0_Control
Gcnt1	527.088563192984	-1.33377738510331	0.163157773303928	-8.17477070258101	2.96429072274196e-16	1.36037868856852e-14	C57BL6J_F0_Control-BALBcJ_F0_Control
Birc3	1156.14524103622	0.673543683511248	0.156502864572398	4.30371472976885	1.67957903303439e-05	0.000191837462133764	C57BL6J_F0_Control-BALBcJ_F0_Control
Mocs1	719.386481838013	-0.0208393413952881	0.147854173834826	-0.140945235800841	0.887913205815369	0.938616111637102	C57BL6J_F0_Control-BALBcJ_F0_Control
Tnfrsf11a	1634.46306512732	-0.0353173412698579	0.123217462601768	-0.286626104158643	0.774398624478701	0.877049070194291	C57BL6J_F0_Control-BALBcJ_F0_Control
Alyref	215.276531395543	-0.567500824324866	0.214238715316991	-2.64891816348499	0.00807498826162951	0.0367935255868779	C57BL6J_F0_Control-BALBcJ_F0_Control
Kctd10	649.613927722664	-0.199101287947312	0.149541871156183	-1.3314082966059	0.18305470096697	0.362009431335817	C57BL6J_F0_Control-BALBcJ_F0_Control
Sfi1	1856.2030625468	-1.51577830615615	0.121433435667464	-12.4823801436944	9.31595654264035e-36	9.1535244798456e-34	C57BL6J_F0_Control-BALBcJ_F0_Control
Gngt2	1184.81966315004	-0.385196830626822	0.12342742057859	-3.12083675427338	0.00180337974159752	0.0109344164079141	C57BL6J_F0_Control-BALBcJ_F0_Control
Polr2i	62.589324127024	-0.365983133945369	0.295578694125504	-1.23819186301017	0.21564492795858	0.404059008635097	C57BL6J_F0_Control-BALBcJ_F0_Control
Zfp91	1771.13058524104	0.149789638307876	0.125892108722236	1.18982547697542	0.234114993873026	0.427508115997329	C57BL6J_F0_Control-BALBcJ_F0_Control
Zfpl1	236.001674258047	0.0213258330824728	0.212761508748699	0.100233511258193	0.920158941834485	0.958035338978331	C57BL6J_F0_Control-BALBcJ_F0_Control
Nom1	300.159963197245	-0.0154755279256658	0.188849175917567	-0.0819464943411822	0.934689261602301	0.966064179108941	C57BL6J_F0_Control-BALBcJ_F0_Control
Eloc	401.192059391611	-0.000673091724478302	0.16303439704126	-0.00412852586137364	0.996705922314112	0.998356304788704	C57BL6J_F0_Control-BALBcJ_F0_Control
Zbtb7a	2769.51685673682	0.178568091091223	0.120091135125164	1.48693815663506	0.137031145373573	0.298608671635786	C57BL6J_F0_Control-BALBcJ_F0_Control
Tgfbrap1	1436.99846404043	-0.19544813499477	0.127189601341878	-1.53666756505838	0.124374737746635	0.280065241287486	C57BL6J_F0_Control-BALBcJ_F0_Control
Ccnk	610.922154195504	0.176884401048067	0.152101744544516	1.16293472884065	0.244855985670274	0.439788205806651	C57BL6J_F0_Control-BALBcJ_F0_Control
Mug1	273.835790955148	0.185042971537187	0.347176245508541	0.532994333371334	0.594037502927813	0.758910388804594	C57BL6J_F0_Control-BALBcJ_F0_Control
Bahd1	518.562716843211	0.526895234654784	0.164014916443771	3.21248363306893	0.00131592646144829	0.00843249197369542	C57BL6J_F0_Control-BALBcJ_F0_Control
Bccip	237.079065908914	0.0756388313280847	0.195284348554834	0.38732664388025	0.698514402992657	0.829215363156091	C57BL6J_F0_Control-BALBcJ_F0_Control
Fpr1	2617.70041412208	0.503524974606185	0.115624417984877	4.35483251186652	1.33168698131423e-05	0.000155343211945087	C57BL6J_F0_Control-BALBcJ_F0_Control
Sdccag8	226.999358924094	0.569925636296791	0.203355873979471	2.80260228113365	0.00506921396927561	0.0254899891933444	C57BL6J_F0_Control-BALBcJ_F0_Control
Rbm7	1121.15801979904	-0.000211278539457905	0.131852145134988	-0.00160238985297965	0.998721478423054	0.999041634114803	C57BL6J_F0_Control-BALBcJ_F0_Control
H2-Ea-ps	768.957861352516	-6.76009679909508	0.272408662140092	-24.8160126259809	6.02208520966274e-136	7.69221017447587e-133	C57BL6J_F0_Control-BALBcJ_F0_Control
Cdca4	182.224020944652	0.169848722966227	0.220259257852195	0.771130914643344	0.440629338128405	0.64272639029617	C57BL6J_F0_Control-BALBcJ_F0_Control
Stip1	696.88782089826	-0.647282388443425	0.330539893782228	-1.9582579913028	0.0501997474510729	0.146396828183038	C57BL6J_F0_Control-BALBcJ_F0_Control
Rusc2	640.094812865762	0.0458496066226546	0.182803222793484	0.25081399508176	0.801957920859024	0.893137100437574	C57BL6J_F0_Control-BALBcJ_F0_Control
Sprtn	153.899592143852	0.0809436711504124	0.228360566194965	0.354455554648196	0.722997506841452	0.847476011145905	C57BL6J_F0_Control-BALBcJ_F0_Control
Rbm39	2578.95191745689	0.142156903618783	0.107051950317993	1.32792446280999	0.184203062356932	0.363661069011727	C57BL6J_F0_Control-BALBcJ_F0_Control
Cpne8	155.857198157296	-1.15896925980653	0.25832919272632	-4.48640452739838	7.24351531175872e-06	8.9443897090345e-05	C57BL6J_F0_Control-BALBcJ_F0_Control
Clcn6	309.208362373625	-0.24673200010568	0.178959619918748	-1.37870207937244	0.16798662813592	0.340433713471264	C57BL6J_F0_Control-BALBcJ_F0_Control
Donson	268.076596708038	0.280712269751733	0.18623903270366	1.50726872705786	0.131741790150311	0.292217239760193	C57BL6J_F0_Control-BALBcJ_F0_Control
Rps19	240.008848245656	-0.459160587186203	0.205903516330377	-2.22997933871838	0.0257488145666882	0.0896053249589607	C57BL6J_F0_Control-BALBcJ_F0_Control
Sdc3	61768.769674327	0.201246777324771	0.0993922898387107	2.02477252160449	0.0428907278863143	0.130132438052539	C57BL6J_F0_Control-BALBcJ_F0_Control
Mapk7	735.830896619313	0.248519990776572	0.148086681881529	1.67820622097125	0.0933068477306761	0.228176030953383	C57BL6J_F0_Control-BALBcJ_F0_Control
Ginm1	248.075253581567	0.0667752059695267	0.195695151279118	0.341220543958627	0.732937558532409	0.852896427002931	C57BL6J_F0_Control-BALBcJ_F0_Control
Rnf187	1360.82997887096	0.106596141913057	0.126354201768557	0.843629577972473	0.398876430678363	0.60307535307141	C57BL6J_F0_Control-BALBcJ_F0_Control
Pigc	202.39391456242	-0.414159475795167	0.207316221418561	-1.9977186201894	0.0457471743525023	0.13658213643848	C57BL6J_F0_Control-BALBcJ_F0_Control
Gtf3c2	1349.91574549078	0.173254304713228	0.124442225451339	1.39224691687129	0.163847639933899	0.33575623327631	C57BL6J_F0_Control-BALBcJ_F0_Control
Hap1	1090.60919558226	0.196826075655164	0.141200035020343	1.39395203143404	0.163332090461513	0.335233605230366	C57BL6J_F0_Control-BALBcJ_F0_Control
Eapp	248.642180784556	-0.0604409695950343	0.200648374579425	-0.301228304100263	0.763240408024863	0.869689755243026	C57BL6J_F0_Control-BALBcJ_F0_Control
Cpsf1	1006.7028649174	-0.118837293609926	0.130559960334269	-0.910212390580315	0.362710510895528	0.568120448702908	C57BL6J_F0_Control-BALBcJ_F0_Control
Cdc34	306.774963782202	-0.449621251574495	0.181352999109805	-2.47926008271999	0.0131655267498617	0.0541602775152656	C57BL6J_F0_Control-BALBcJ_F0_Control
Ppp1r21	815.186813571919	-0.0634520932950854	0.13799229638223	-0.45982344637071	0.645642952413011	0.791889771905507	C57BL6J_F0_Control-BALBcJ_F0_Control
Nr2c2ap	186.26899636448	0.556629196692494	0.231941804667698	2.39986576585439	0.0164010850390137	0.0637526544369417	C57BL6J_F0_Control-BALBcJ_F0_Control
Sec16a	1987.70735010702	0.296549774733195	0.118225770877238	2.50833445646233	0.0121301791635314	0.0507177812925831	C57BL6J_F0_Control-BALBcJ_F0_Control
Ino80d	1539.23727539567	0.117939573662303	0.120850944533044	0.975909407394455	0.329109359828386	0.536430058214536	C57BL6J_F0_Control-BALBcJ_F0_Control
Hspa8	2040.34693718546	1.41192018103513	0.291679627011848	4.84065409538453	1.29412461193778e-06	1.90367965948007e-05	C57BL6J_F0_Control-BALBcJ_F0_Control
Trpm2	7905.29056828913	1.49269019460954	0.121783328291651	12.2569338147401	1.54225815691477e-34	1.49618563475884e-32	C57BL6J_F0_Control-BALBcJ_F0_Control
Nme1	108.933055140403	-0.555106547201483	0.265336446517035	-2.09208555585991	0.0364308630126117	0.115422130685678	C57BL6J_F0_Control-BALBcJ_F0_Control
Ctnnbl1	196.717203318259	-0.442986987861041	0.225517035530483	-1.96431718259777	0.0494933202726495	0.14505703611815	C57BL6J_F0_Control-BALBcJ_F0_Control
Prrc1	620.641989663407	-0.216612074875059	0.157116452300694	-1.37867213587856	0.167995864346075	0.340433713471264	C57BL6J_F0_Control-BALBcJ_F0_Control
Sbds	433.921624806082	-0.0286185767358144	0.170796025019765	-0.167559969457735	0.866929465602869	0.928360322514593	C57BL6J_F0_Control-BALBcJ_F0_Control
Eef2kmt	367.669260237571	-0.143725209058589	0.191687597994569	-0.74978877382908	0.453381931043525	0.653019943528956	C57BL6J_F0_Control-BALBcJ_F0_Control
Pml	2043.07342177825	0.446831044035238	0.128577799699345	3.47518035835166	0.000510509989573932	0.00382458314769757	C57BL6J_F0_Control-BALBcJ_F0_Control
Eif3c	1830.12715471056	0.067479319163004	0.115777787165546	0.582834763170226	0.560004540452592	0.735034445745937	C57BL6J_F0_Control-BALBcJ_F0_Control
Zfr	1144.5994691182	0.120683684777268	0.130525978392891	0.924595136257107	0.355176543956898	0.56158526266199	C57BL6J_F0_Control-BALBcJ_F0_Control
Eef1e1	81.5550902597547	-0.506158381949057	0.29103889761026	-1.73914341383629	0.0820095398834261	0.208207931437467	C57BL6J_F0_Control-BALBcJ_F0_Control
Ksr1	335.573717263913	0.349451118203552	0.188123696666189	1.85756034139402	0.0632314747616442	0.172240805008905	C57BL6J_F0_Control-BALBcJ_F0_Control
Srrm2	18708.6623490735	0.602934242070995	0.105582250989729	5.71056438387211	1.12602127802491e-08	2.32609894199e-07	C57BL6J_F0_Control-BALBcJ_F0_Control
Pfkfb4	446.08687285315	0.0459023920715338	0.175407488998908	0.261690035776178	0.793560423205682	0.88961740909224	C57BL6J_F0_Control-BALBcJ_F0_Control
Apobec3	653.48200683876	0.514300070323229	0.156285767468583	3.29076715463944	0.000999145782552532	0.00668773212007215	C57BL6J_F0_Control-BALBcJ_F0_Control
Crlf3	1130.08410135095	0.308391825000041	0.12659974944259	2.43595920495791	0.0148523594561672	0.0590703076658355	C57BL6J_F0_Control-BALBcJ_F0_Control
Pex14	279.726198854934	-0.046249949880647	0.208904158726949	-0.22139315063181	0.824786325124123	0.906039771024016	C57BL6J_F0_Control-BALBcJ_F0_Control
Lgals3bp	11487.693917771	0.0011327919453234	0.104931382125681	0.0107955496475459	0.991386564918376	0.995757257748728	C57BL6J_F0_Control-BALBcJ_F0_Control
Rangap1	475.359923651024	-0.232836512941322	0.174701824787634	-1.33276520279257	0.182608868308246	0.361258225791016	C57BL6J_F0_Control-BALBcJ_F0_Control
Chp1	1391.95357871631	-0.49306893032296	0.139707479939599	-3.52929514250872	0.000416668156750013	0.00322234586612724	C57BL6J_F0_Control-BALBcJ_F0_Control
Mast3	1851.30174891218	0.160165814049091	0.116449337538518	1.37541198116402	0.169003756608575	0.342136513755193	C57BL6J_F0_Control-BALBcJ_F0_Control
Trim28	1611.9580754957	-0.179825886718164	0.118073895559088	-1.52299444230816	0.127760095881769	0.2858958011091	C57BL6J_F0_Control-BALBcJ_F0_Control
Yipf6	721.673955258601	-0.0660261570069523	0.13915999955649	-0.474462181786297	0.63517036009892	0.786548010954617	C57BL6J_F0_Control-BALBcJ_F0_Control
Rpusd4	203.395869749378	-0.0742860822711101	0.22601213399204	-0.32868183207246	0.742396187960963	0.857430264696853	C57BL6J_F0_Control-BALBcJ_F0_Control
Tifab	2957.65344011008	-1.06075321889488	0.12343924263782	-8.59332248179139	8.44899808418294e-18	4.23223015144954e-16	C57BL6J_F0_Control-BALBcJ_F0_Control
Hnrnph3	145.304954703809	-0.162309224194648	0.236516978296843	-0.686247665446411	0.492556944750921	0.684929244776393	C57BL6J_F0_Control-BALBcJ_F0_Control
Ctbp2	647.274336839418	0.0528310098118222	0.1575284648078	0.335374371078148	0.737342698528541	0.855692677395932	C57BL6J_F0_Control-BALBcJ_F0_Control
Mdh2	1050.84046433408	-0.313168710673842	0.128778200308718	-2.43184568446436	0.0150221059433794	0.0595599689343298	C57BL6J_F0_Control-BALBcJ_F0_Control
Fam104a	396.350511757115	-0.0438036711005226	0.166818759320549	-0.262582405473667	0.792872462705913	0.88961740909224	C57BL6J_F0_Control-BALBcJ_F0_Control
Clec16a	445.1028194551	-0.773799881062525	0.166245329177226	-4.65456614566063	3.24663601571075e-06	4.35003818608517e-05	C57BL6J_F0_Control-BALBcJ_F0_Control
Qsox1	431.45810021532	-1.49741191480808	0.167251895319097	-8.95303405651218	3.45843113374953e-19	1.87981675241535e-17	C57BL6J_F0_Control-BALBcJ_F0_Control
Batf3	269.817459829016	1.36950650048818	0.202132168899871	6.77530206073522	1.24146605360250e-11	3.79067563139825e-10	C57BL6J_F0_Control-BALBcJ_F0_Control
Prps1	153.53855445764	-0.649112119952011	0.23841804721283	-2.72257963497438	0.00647744199438001	0.0307197496565151	C57BL6J_F0_Control-BALBcJ_F0_Control
Pfdn6	86.7058697534738	-0.587526105479644	0.292311295926407	-2.0099329504788	0.0444382857548317	0.133768665367255	C57BL6J_F0_Control-BALBcJ_F0_Control
1110008P14Rik	68.5261709383194	-0.289647199745738	0.288360972650839	-1.00446047564299	0.315156713012431	0.522579196998544	C57BL6J_F0_Control-BALBcJ_F0_Control
Ogg1	136.601231191601	-0.130693201405357	0.238906398337388	-0.547047723773351	0.584345945494233	0.752423945945532	C57BL6J_F0_Control-BALBcJ_F0_Control
